"MOD_NAME","ITM_NAME","PAG_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML","ITM_REQUIRED","ITM_UNIQUE"
"REMOTE_SCREEN_UPSIT","USQ8B","UPSIT_SCREEN","What age did you stop?","NUMBER","3","0","",""
"REMOTE_SCREEN_UPSIT","USQ8C","UPSIT_SCREEN","On average throughout your smoke history, how many packs of cigarettes would you have smoked within a day?","NUMBER","2","0","",""
"REMOTE_SCREEN_UPSIT","USQ9","UPSIT_SCREEN","Have you ever habitually smoked products other than conventional cigarettes (e.g. pipe, cigar, marijuana, electronic cigarettes)?","NUMBER","1","0","",""
"REMSLEEP"," ","REMSLEEP","REM Sleep Behavior Disorder Screening Questionnaire","","","","",""
"REMSLEEP","BRNINFM","REMSLEEP","Inflammatory disease of the brain","NUMBER","1","0","False","False"
"REMSLEEP","CNO","REMSLEEP","Site Number","NUMBER","12","0","True","False"
"REMSLEEP","CNSOTH","REMSLEEP","other","NUMBER","1","0","False","False"
"REMSLEEP","CNSOTHCM","REMSLEEP","Other disease of the nervous system comment","CHAR","","","False","False"
"REMSLEEP","DEPRS","REMSLEEP","Depression","NUMBER","1","0","False","False"
"REMSLEEP","DRMAGRAC","REMSLEEP","Aggressive or Action-packed dreams","NUMBER","1","0","False","False"
"REMSLEEP","DRMFIGHT","REMSLEEP","sudden limb movements","NUMBER","1","0","False","False"
"REMSLEEP","DRMNOCTB","REMSLEEP","nocturnal behaviour","NUMBER","1","0","False","False"
"REMSLEEP","DRMOBJFL","REMSLEEP","things fell down","NUMBER","1","0","False","False"
"REMSLEEP","DRMREMEM","REMSLEEP","remember dreams","NUMBER","1","0","False","False"
"REMSLEEP","DRMUMV","REMSLEEP","complex movements","NUMBER","1","0","False","False"
"REMSLEEP","DRMVERBL","REMSLEEP","speaking in sleep","NUMBER","1","0","False","False"
"REMSLEEP","DRMVIVID","REMSLEEP","Vivid Dreams","NUMBER","1","0","False","False"
"REMSLEEP","EPILEPSY","REMSLEEP","Epilepsy","NUMBER","1","0","False","False"
"REMSLEEP","EVENT_ID","REMSLEEP","Visit ID","CHAR","6","","True","False"
"REMSLEEP","HETRA","REMSLEEP","Head trauma","NUMBER","1","0","False","False"
"REMSLEEP","INFODT","REMSLEEP","Assessment Date","DATE","","","True","False"
"REMSLEEP","LAST_UPDATE","REMSLEEP","Date of most recent update to record","DATE","","","True","False"
"REMSLEEP","MVAWAKEN","REMSLEEP","my movements awake me","NUMBER","1","0","False","False"
"REMSLEEP","NARCLPSY","REMSLEEP","Narcolepsy","NUMBER","1","0","False","False"
"REMSLEEP","ORIG_ENTRY","REMSLEEP","Date of original data entry","DATE","","","True","False"
"REMSLEEP","PAG_NAME","REMSLEEP","Page Name","CHAR","13","","True","False"
"REMSLEEP","PARKISM","REMSLEEP","Parkinsonism","NUMBER","1","0","False","False"
"REMSLEEP","PATNO","REMSLEEP","Participant ID","NUMBER","18","0","True","False"
"REMSLEEP","PTCGBOTH","REMSLEEP","Source of Information","NUMBER","1","0","False","False"
"REMSLEEP","REC_ID","REMSLEEP","Record ID","CHAR","36","","True","True"
"REMSLEEP","RLS","REMSLEEP","RLS","NUMBER","1","0","False","False"
"REMSLEEP","SLPDSTRB","REMSLEEP","sleep is disturbed","NUMBER","1","0","False","False"
"REMSLEEP","SLPINJUR","REMSLEEP","hurt bed partner","NUMBER","1","0","False","False"
"REMSLEEP","SLPLMBMV","REMSLEEP","move arms/legs during sleep","NUMBER","1","0","False","False"
"REMSLEEP","STROKE","REMSLEEP","Stroke","NUMBER","1","0","False","False"
"REPPREG"," ","REPPREG","Report of Pregnancy","","","","",""
"REPPREG","CNO","REPPREG","Site Number","NUMBER","12","0","True","False"
"REPPREG","EVENT_ID","REPPREG","Visit ID","CHAR","6","","True","False"
"REPPREG","INFODT","REPPREG","Assessment Date","DATE","","","True","False"
"REPPREG","LAST_UPDATE","REPPREG","Date of most recent update to record","DATE","","","True","False"
"REPPREG","ORIG_ENTRY","REPPREG","Date of original data entry","DATE","","","True","False"
"REPPREG","PAG_NAME","REPPREG","Page Name","CHAR","13","","True","False"
"REPPREG","PATNO","REPPREG","Participant ID","NUMBER","18","0","True","False"
"REPPREG","PREG30DAT","REPPREG","Pregnancy within 30 days of DaTscan injection?","NUMBER","1","0","False","False"
"REPPREG","PREGWHO","REPPREG","Participant or participant partner is pregnant?","NUMBER","1","0","False","False"
"REPPREG","REC_ID","REPPREG","Record ID","CHAR","36","","True","True"
"ROCHE_QS","","","Roche PD Monitoring App v2 data","","0","0","",""
"ROCHE_QS","Age","","Age","NUMBER","6","4","",""
"ROCHE_QS","PATNO","","Unique Subject Identifier","CHAR","8","0","",""
"ROCHE_QS","QRSCATID","","Roche Questionnaire, Rating or Scale Identifier","CHAR","100","0","",""
"ROCHE_QS","QRSCLMD","","Collection Mode","CHAR","40","0","",""
"ROCHE_QS","QRSDTM","","Date and Time of Group of Questionnaire, Rating or Scale Assessment (Local)","CHAR","20","0","",""
"ROCHE_QS","QRSDTM_TIME","","Time of Group of Questionnaire, Rating or Scale Assessment (Local)","TIME","0","0","",""
"ROCHE_QS","QRSENDTC","","End Date and Time of Questionnaire, Rating or Scale Assessment (Local)","CHAR","20","0","",""
"ROCHE_QS","QRSENDTC_TIME","","End Time of Questionnaire, Rating or Scale Assessment (Local)","TIME","0","0","",""
"ROCHE_QS","QRSIVQFL","","Invalid Quality Flag","CHAR","3","0","",""
"ROCHE_QS","QRSIVQRS","","Invalid Quality Flag Reason","CHAR","200","0","",""
"ROCHE_QS","QRSLAT","","Laterality","CHAR","10","0","",""
"ROCHE_QS","QRSORESU","","Units","CHAR","40","0","",""
"ROCHE_QS","QRSREAS","","Reason Not Done","CHAR","175","0","",""
"ROCHE_QS","QRSRESC","","Character Result or Finding","CHAR","200","0","",""
"ROCHE_QS","QRSRESN","","Numeric Result or Finding in Agreed Units","NUMBER","16","4","",""
"ROCHE_QS","QRSSCAT","","Subcategory for Question, Test or Examination","CHAR","100","0","",""
"ROCHE_QS","QRSSTAT","","Completion Status","CHAR","8","0","",""
"ROCHE_QS","QRSSTDTC","","Start Date and Time of Questionnaire, Rating or Scale Assessment (Local)","CHAR","20","0","",""
"ROCHE_QS","QRSSTDTC_TIME","","Start Time of Questionnaire, Rating or Scale Assessment (Local)","TIME","0","0","",""
"ROCHE_QS","QRSTEST","","Question, Text or Examination","CHAR","300","0","",""
"ROCHE_QS","QRSTSTID","","Question, Test or Examination Identifier","CHAR","8","0","",""
"ROCHE_QS","SPDEVID","","Sponsor Device Identifier","CHAR","80","0","",""
"ROCHE_QS","STUDYID","","Study Identifier","CHAR","20","0","",""
"SCOPAAUT"," ","SCOPAAUT","SCOPA-AUT","","","","",""
"SCOPAAUT","CNO","SCOPAAUT","Site Number","NUMBER","12","0","True","False"
"SCOPAAUT","EVENT_ID","SCOPAAUT","Visit ID","CHAR","6","","True","False"
"SCOPAAUT","INFODT","SCOPAAUT","Assessment Date","DATE","","","True","False"
"SCOPAAUT","LAST_UPDATE","SCOPAAUT","Date of most recent update to record","DATE","","","True","False"
"SCOPAAUT","ORIG_ENTRY","SCOPAAUT","Date of original data entry","DATE","","","True","False"
"SCOPAAUT","PAG_NAME","SCOPAAUT","Page Name","CHAR","13","","True","False"
"SCOPAAUT","PATNO","SCOPAAUT","Participant ID","NUMBER","18","0","True","False"
"SCOPAAUT","PTCGBOTH","SCOPAAUT","Source of Information","NUMBER","1","0","False","False"
"SCOPAAUT","REC_ID","SCOPAAUT","Record ID","CHAR","36","","True","True"
"SCOPAAUT","SCAU1","SCOPAAUT","SCOPA Item 1","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU10","SCOPAAUT","SCOPA Item 10","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU11","SCOPAAUT","SCOPA Item 11","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU12","SCOPAAUT","SCOPA Item 12","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU13","SCOPAAUT","SCOPA Item 13","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU14","SCOPAAUT","SCOPA Item 14","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU15","SCOPAAUT","SCOPA Item 15","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU16","SCOPAAUT","SCOPA Item 16","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU17","SCOPAAUT","SCOPA Item 17","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU18","SCOPAAUT","SCOPA Item 18","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU19","SCOPAAUT","SCOPA Item 19","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU2","SCOPAAUT","SCOPA Item 2","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU20","SCOPAAUT","SCOPA Item 20","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU21","SCOPAAUT","SCOPA Item 21","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU22","SCOPAAUT","SCOPA Item 22","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU23","SCOPAAUT","SCOPA Item 23","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU23A","SCOPAAUT","SCOPA Item 23a","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU23AT","SCOPAAUT","SCOPA Item 23a ED Med","CHAR","250","","False","False"
"SCOPAAUT","SCAU24","SCOPAAUT","SCOPA Item 24","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU25","SCOPAAUT","SCOPA Item 25","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU26A","SCOPAAUT","SCOPA Item 26a","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU26AT","SCOPAAUT","SCOPA Item 26a med","CHAR","250","","False","False"
"SCOPAAUT","SCAU26B","SCOPAAUT","SCOPA Item 26b","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU26BT","SCOPAAUT","SCOPA Item 26b med","CHAR","250","","False","False"
"SCOPAAUT","SCAU26C","SCOPAAUT","SCOPA Item 26c","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU26CT","SCOPAAUT","SCOPA Item 26c med","CHAR","250","","False","False"
"SCOPAAUT","SCAU26D","SCOPAAUT","SCOPA Item 26d","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU26DT","SCOPAAUT","SCOPA Item 26d med","CHAR","5000","","False","False"
"SCOPAAUT","SCAU3","SCOPAAUT","SCOPA Item 3","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU4","SCOPAAUT","SCOPA Item 4","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU5","SCOPAAUT","SCOPA Item 5","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU6","SCOPAAUT","SCOPA Item 6","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU7","SCOPAAUT","SCOPA Item 7","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU8","SCOPAAUT","SCOPA Item 8","NUMBER","1","0","False","False"
"SCOPAAUT","SCAU9","SCOPAAUT","SCOPA Item 9","NUMBER","1","0","False","False"
"SCREEN"," ","SCREEN","Demographics","","","","",""
"SCREEN","AFICBERB","SCREEN","Identify self as being of African Berber descent","NUMBER","1","0","False","False"
"SCREEN","ASEXUAL","SCREEN","Asexual","NUMBER","1","0","False","False"
"SCREEN","ASHKJEW","SCREEN","Identify self as being of Ashkenazi Jewish descent","NUMBER","1","0","False","False"
"SCREEN","BASQUE","SCREEN","Identify self as being of Basque descent","NUMBER","1","0","False","False"
"SCREEN","BIRTHDT","SCREEN","Date of Birth","DATE","","","False","False"
"SCREEN","BISEXUAL","SCREEN","Bisexual","NUMBER","1","0","False","False"
"SCREEN","CHLDBEAR","SCREEN","Female of child bearing potential","NUMBER","1","0","False","False"
"SCREEN","CNO","SCREEN","Site Number","NUMBER","12","0","True","False"
"SCREEN","EVENT_ID","SCREEN","Visit ID","CHAR","6","","True","False"
"SCREEN","GAYLES","SCREEN","Gay/Lesbian","NUMBER","1","0","False","False"
"SCREEN","HANDED","SCREEN","Handedness","NUMBER","1","0","False","False"
"SCREEN","HETERO","SCREEN","Straight/Heterosexual","NUMBER","1","0","False","False"
"SCREEN","HISPLAT","SCREEN","Ethnicity","NUMBER","1","0","False","False"
"SCREEN","HOWLIVE","SCREEN","How do you live your life day to day?","NUMBER","1","0","False","False"
"SCREEN","HOWLIVECM","SCREEN","Another term, specify","CHAR","","","False","False"
"SCREEN","INFODT","SCREEN","Assessment Date","DATE","","","True","False"
"SCREEN","LAST_UPDATE","SCREEN","Date of most recent update to record","DATE","","","True","False"
"SCREEN","ORIG_ENTRY","SCREEN","Date of original data entry","DATE","","","True","False"
"SCREEN","OTHSEXUALITY","SCREEN","Other","NUMBER","1","0","False","False"
"SCREEN","OTHSEXUALITYCM","SCREEN","Other Sexuality comment","CHAR","","","False","False"
"SCREEN","PAG_NAME","SCREEN","Page Name","CHAR","13","","True","False"
"SCREEN","PANSEXUAL","SCREEN","Pansexual","NUMBER","1","0","False","False"
"SCREEN","PATNO","SCREEN","Participant ID","NUMBER","18","0","True","True"
"SCREEN","RAASIAN","SCREEN","Identify self as Asian","NUMBER","1","0","False","False"
"SCREEN","RABLACK","SCREEN","Identify self as Black/African American","NUMBER","1","0","False","False"
"SCREEN","RAHAWOPI","SCREEN","Identify self as Hawaiian/Other Pacific Islander","NUMBER","1","0","False","False"
"SCREEN","RAINDALS","SCREEN","Identify self as Am Indian/Alaska Native","NUMBER","1","0","False","False"
"SCREEN","RANOS","SCREEN","Race not specified","NUMBER","1","0","False","False"
"SCREEN","RANOSCM","SCREEN","Race not specified comments","CHAR","","","False","False"
"SCREEN","RAUNKNOWN","SCREEN","Race unknown or not reported","NUMBER","1","0","False","False"
"SCREEN","RAWHITE","SCREEN","Identify self as White","NUMBER","1","0","False","False"
"SCREEN","REC_ID","SCREEN","Record ID","CHAR","36","","True","True"
"SCREEN","SEX","SCREEN","Sex of participant at birth","NUMBER","1","0","False","False"
"SCRNFAIL"," ","SCRNFAIL","Screen Fail","","","","",""
"SCRNFAIL","CNO","SCRNFAIL","Site Number","NUMBER","12","0","True","False"
"SCRNFAIL","DEATHDT","SCRNFAIL","Date of death","DATE","","","False","False"
"SCRNFAIL","EVENT_ID","SCRNFAIL","Visit ID","CHAR","6","","True","False"
"SCRNFAIL","INFODT","SCRNFAIL","Assessment Date","DATE","","","True","False"
"SCRNFAIL","LAST_UPDATE","SCRNFAIL","Date of most recent update to record","DATE","","","True","False"
"SCRNFAIL","ORIG_ENTRY","SCRNFAIL","Date of original data entry","DATE","","","True","False"
"SCRNFAIL","PAG_NAME","SCRNFAIL","Page Name","CHAR","13","","True","False"
"SCRNFAIL","PATNO","SCRNFAIL","Participant ID","NUMBER","18","0","True","False"
"SCRNFAIL","REC_ID","SCRNFAIL","Record ID","CHAR","36","","True","True"
"SCRNFAIL","RSNDEC","SCRNFAIL","Reason for Declining","NUMBER","2","0","False","False"
"SCRNFAIL","SCFAILRSN","SCRNFAIL","Reason for screen fail","NUMBER","1","0","False","False"
"SDM"," ","SDM","Symbol Digit Modalities Test","","","","",""
"SDM","AGE_ASSESS_SDM","","Age at Assessment - Symbol Digit","NUMBER","8","0","",""
"SDM","CNO","SDM","Site Number","NUMBER","12","0","True","False"
"SDM","DVSD_SDM","","Derived-Symbol Digit SD","NUMBER","8","3","",""
"SDM","DVT_SDM","","Derived-Symbol Digit T-Score","NUMBER","8","3","",""
"SDM","EVENT_ID","SDM","Visit ID","CHAR","6","","True","False"
"SDM","INFODT","SDM","Assessment Date","DATE","","","True","False"
"SDM","LAST_UPDATE","SDM","Date of most recent update to record","DATE","","","True","False"
"SDM","ORIG_ENTRY","SDM","Date of original data entry","DATE","","","True","False"
"SDM","PAG_NAME","SDM","Page Name","CHAR","13","","True","False"
"SDM","PATNO","SDM","Participant ID","NUMBER","18","0","True","False"
"SDM","REC_ID","SDM","Record ID","CHAR","36","","True","True"
"SDM","SDMTOTAL","SDM","Symbol Digit Modalities Total Correct","NUMBER","12","0","False","False"
"SDM","SDMTVRSN","SDM","SDMT Form Version used","NUMBER","1","0","False","False"
"SDM","SDMTVRSNCM","SDM","Used different form than indicated in the protocol comment","CHAR","","","False","False"
"SFT"," ","SFT","Modified Semantic Fluency","","","","",""
"SFT","AGE_ASSESS_SFTANIM","","Age at Assessment - Sem. Fluency","NUMBER","8","0","",""
"SFT","CNO","SFT","Site Number","NUMBER","12","0","True","False"
"SFT","DVS_SFTANIM","","Derived-Sem. Fluency-Animal Scaled Score","NUMBER","8","0","",""
"SFT","DVT_SFTANIM","","Derived-Sem. Fluency-Animal T-Score","NUMBER","8","0","",""
"SFT","EVENT_ID","SFT","Visit ID","CHAR","6","","True","False"
"SFT","INFODT","SFT","Assessment Date","DATE","","","True","False"
"SFT","LAST_UPDATE","SFT","Date of most recent update to record","DATE","","","True","False"
"SFT","ORIG_ENTRY","SFT","Date of original data entry","DATE","","","True","False"
"SFT","PAG_NAME","SFT","Page Name","CHAR","13","","True","False"
"SFT","PATNO","SFT","Participant ID","NUMBER","18","0","True","False"
"SFT","REC_ID","SFT","Record ID","CHAR","36","","True","True"
"SFT","VLTANIM","SFT","Total Number of animals","NUMBER","12","0","False","False"
"SFT","VLTFRUIT","","Total Number of fruits","NUMBER","2","0","",""
"SFT","VLTVEG","","Total Number of vegetable","NUMBER","2","0","",""
"SITE_NAMES"," ","","Site Number-Name List","","","","",""
"SITE_NAMES","CNO","","Site Number","NUMBER","12","0","True","True"
"SITE_NAMES","SITE_NAME","","Center Name","CHAR","100","","False","False"
"SKBIO"," ","SKBIO","Skin Biopsy","","","","",""
"SKBIO","ANSTHADM","SKBIO","Was anesthesia administered","NUMBER","1","0","False","False"
"SKBIO","ANSTHADMCM","SKBIO","Anesthesia not administered comment","CHAR","","","False","False"
"SKBIO","BIOCMPLC","","Complications during the biopsy","CHAR","1","","",""
"SKBIO","BIOFIXLOT","SKBIO","Formalin lot number","CHAR","","","False","False"
"SKBIO","BIOFIXTM","SKBIO","Time biopsy specimen placed in formalin fixation","TIME","","","False","False"
"SKBIO","BIOSALTM","SKBIO","Time biopsy specimen was frozen at -80 C:","TIME","","","False","False"
"SKBIO","CNO","SKBIO","Site Number","NUMBER","12","0","True","False"
"SKBIO","EVENT_ID","SKBIO","Visit ID","CHAR","6","","True","False"
"SKBIO","FIXCOLTM","SKBIO","Time formalin-fixed skin biopsy collected","TIME","","","False","False"
"SKBIO","FIXSKBSID","SKBIO","Which side of body was the formalin-fixed skin biopsy performed on","NUMBER","1","0","False","False"
"SKBIO","FIXSPEC","SKBIO","Was a formalin-fixed specimen collected","NUMBER","1","0","False","False"
"SKBIO","FIXWNDCLS","SKBIO","Type of wound closure used for formalin-fixed skin biopsy","NUMBER","1","0","False","False"
"SKBIO","FIXWNDCLSCM","SKBIO","Other wound closure for formalin-fixed skin biopsy, specify","CHAR","","","False","False"
"SKBIO","FSHCOLTM","SKBIO","Time fresh skin biopsy collected","TIME","","","False","False"
"SKBIO","FSHSKBSID","SKBIO","Which side of body was the fresh skin biopsy performed on","NUMBER","1","0","False","False"
"SKBIO","FSHSPEC","SKBIO","Was a frozen specimen collected","NUMBER","1","0","False","False"
"SKBIO","FSHWNDCLS","SKBIO","Type of wound closure used for fresh skin biopsy","NUMBER","1","0","False","False"
"SKBIO","FSHWNDCLSCM","SKBIO","Other wound closure for fresh skin biopsy, specify","CHAR","","","False","False"
"SKBIO","INFODT","SKBIO","Assessment Date","DATE","","","True","False"
"SKBIO","LAST_UPDATE","SKBIO","Date of most recent update to record","DATE","","","True","False"
"SKBIO","NOSKBIOCMP","SKBIO","Reason skin biopsy not completed","NUMBER","1","0","False","False"
"SKBIO","NOSKBIOCMPCM","SKBIO","Skin biopsy attempted unsuccessfully or not completed for other reason comment","CHAR","","","False","False"
"SKBIO","OFF_SCHEDULE","SKBIO","Off Schedule Form","NUMBER","1","0","False","False"
"SKBIO","ORIG_ENTRY","SKBIO","Date of original data entry","DATE","","","True","False"
"SKBIO","PAG_NAME","SKBIO","Page Name","CHAR","13","","True","False"
"SKBIO","PATNO","SKBIO","Participant ID","NUMBER","18","0","True","False"
"SKBIO","REC_ID","SKBIO","Record ID","CHAR","36","","True","True"
"SKBIO","SHIPDT","","Date shipped","DATE","","","",""
"SKBIO","SKBIOCMP","SKBIO","Was biopsy completed","NUMBER","1","0","False","False"
"SKBIO","SKBIOLOC","","Location of skin biopsy","CHAR","1","","",""
"SLEEPMETRICS","age_seconds","","Participant's pseudo-age in seconds","DATE","0","0","",""
"SLEEPMETRICS","num_awakenings","","Number of wakes between onset/offset (Daily)","NUMBER","19","0","",""
"SLEEPMETRICS","sleep_efficiency","","Fraction of time between onset/offset spent sleeping (Daily)","NUMBER","18","15","",""
"SLEEPMETRICS","sleep_offset_time_local","","Time of sleep offset in participant's local time","TIME","8","0","",""
"SLEEPMETRICS","sleep_offset_time_ms","","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0","",""
"SLEEPMETRICS","sleep_onset_time_local","","Time of sleep onset in participant's local time","TIME","8","0","",""
"SLEEPMETRICS","sleep_onset_time_ms","","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0","",""
"SLEEPMETRICS","subject","","Participant ID","CHAR","16","0","",""
"SLEEPMETRICS","time_day","","Day of week","CHAR","3","0","",""
"SLEEPMETRICS","time_local","","Time in participant's local time zone","TIME","8","0","",""
"SLEEPMETRICS","time_ms","","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0","",""
"SLEEPMETRICS","total_deep_nrem_time_ms","","Time, in milliseconds, spent in deep NREM sleep (Daily)","NUMBER","19","0","",""
"SLEEPMETRICS","total_light_nrem_time_ms","","Time, in milliseconds, spent in light NREM sleep (Daily)","NUMBER","19","0","",""
"SLEEPMETRICS","total_nrem_time_ms","","Time, in milliseconds, spent in NREM sleep (Daily)","NUMBER","18","15","",""
"SLEEPMETRICS","total_rem_time_ms","","Time, in milliseconds, spent in REM sleep (Daily)","NUMBER","18","15","",""
"SLEEPMETRICS","total_sleep_time_ms","","TST: Total time between onset and offset (Daily sum of light+deep+rem)","NUMBER","19","0","",""
"SLEEPMETRICS","wake_after_sleep_onset_ms","","Time, in milliseconds, between sleep onset and waking","NUMBER","19","0","",""
"SLEEPSTAGE","age_seconds","","Participant's pseudo-age in seconds","DATE","0","0","",""
"SLEEPSTAGE","confidence","","Confidence interval","NUMBER","18","15","",""
"SLEEPSTAGE","duration_sec","","Duration of sleep stage in seconds (30 second intervals)","NUMBER","19","0","",""
"SLEEPSTAGE","stage","","Sleep stage","CHAR","0","0","",""
"SLEEPSTAGE","subject","","Participant ID","CHAR","16","0","",""
"SLEEPSTAGE","time_day","","Day of week","NUMBER","3","0","",""
"SLEEPSTAGE","time_local","","Time in participant's local time zone","TIME","8","0","",""
"SLEEPSTAGE","time_ms","","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0","",""
"SOCIOECO"," ","SOCIOECO","Socio-Economics","","","","",""
"SOCIOECO","CNO","SOCIOECO","Site Number","NUMBER","12","0","True","False"
"SOCIOECO","EDUCYRS","SOCIOECO","Number of years of education","NUMBER","12","0","False","False"
"SOCIOECO","EDUCYRS_ENUM","SOCIOECO","Years of education range (<12, 12-16, >=16, Unknown)","NUMBER","12","0","False","False"
"SOCIOECO","EVENT_ID","SOCIOECO","Visit ID","CHAR","6","","True","False"
"SOCIOECO","INFODT","SOCIOECO","Assessment Date","DATE","","","True","False"
"SOCIOECO","LAST_UPDATE","SOCIOECO","Date of most recent update to record","DATE","","","True","False"
"SOCIOECO","ORIG_ENTRY","SOCIOECO","Date of original data entry","DATE","","","True","False"
"SOCIOECO","PAG_NAME","SOCIOECO","Page Name","CHAR","13","","True","False"
"SOCIOECO","PATNO","SOCIOECO","Participant ID","NUMBER","18","0","True","False"
"SOCIOECO","REC_ID","SOCIOECO","Record ID","CHAR","36","","True","True"
"STAI"," ","STAI","State-Trait Anxiety Inventory for Adults","","","","",""
"STAI","CNO","STAI","Site Number","NUMBER","12","0","True","False"
"STAI","EVENT_ID","STAI","Visit ID","CHAR","6","","True","False"
"STAI","INFODT","STAI","Assessment Date","DATE","","","True","False"
"STAI","LAST_UPDATE","STAI","Date of most recent update to record","DATE","","","True","False"
"STAI","ORIG_ENTRY","STAI","Date of original data entry","DATE","","","True","False"
"STAI","PAG_NAME","STAI","Page Name","CHAR","13","","True","False"
"STAI","PATNO","STAI","Participant ID","NUMBER","18","0","True","False"
"STAI","REC_ID","STAI","Record ID","CHAR","36","","True","True"
"STAI","STAIAD1","STAI","STAI Question 1","NUMBER","1","0","False","False"
"STAI","STAIAD10","STAI","STAI Question 10","NUMBER","1","0","False","False"
"STAI","STAIAD11","STAI","STAI Question 11","NUMBER","1","0","False","False"
"STAI","STAIAD12","STAI","STAI Question 12","NUMBER","1","0","False","False"
"STAI","STAIAD13","STAI","STAI Question 13","NUMBER","1","0","False","False"
"STAI","STAIAD14","STAI","STAI Question 14","NUMBER","1","0","False","False"
"STAI","STAIAD15","STAI","STAI Question 15","NUMBER","1","0","False","False"
"STAI","STAIAD16","STAI","STAI Question 16","NUMBER","1","0","False","False"
"STAI","STAIAD17","STAI","STAI Question 17","NUMBER","1","0","False","False"
"STAI","STAIAD18","STAI","STAI Question 18","NUMBER","1","0","False","False"
"STAI","STAIAD19","STAI","STAI Question 19","NUMBER","1","0","False","False"
"STAI","STAIAD2","STAI","STAI Question 2","NUMBER","1","0","False","False"
"STAI","STAIAD20","STAI","STAI Question 20","NUMBER","1","0","False","False"
"STAI","STAIAD21","STAI","STAI Question 21","NUMBER","1","0","False","False"
"STAI","STAIAD22","STAI","STAI Question 22","NUMBER","1","0","False","False"
"STAI","STAIAD23","STAI","STAI Question 23","NUMBER","1","0","False","False"
"STAI","STAIAD24","STAI","STAI Question 24","NUMBER","1","0","False","False"
"STAI","STAIAD25","STAI","STAI Question 25","NUMBER","1","0","False","False"
"STAI","STAIAD26","STAI","STAI Question 26","NUMBER","1","0","False","False"
"STAI","STAIAD27","STAI","STAI Question 27","NUMBER","1","0","False","False"
"STAI","STAIAD28","STAI","STAI Question 28","NUMBER","1","0","False","False"
"STAI","STAIAD29","STAI","STAI Question 29","NUMBER","1","0","False","False"
"STAI","STAIAD3","STAI","STAI Question 3","NUMBER","1","0","False","False"
"STAI","STAIAD30","STAI","STAI Question 30","NUMBER","1","0","False","False"
"STAI","STAIAD31","STAI","STAI Question 31","NUMBER","1","0","False","False"
"STAI","STAIAD32","STAI","STAI Question 32","NUMBER","1","0","False","False"
"STAI","STAIAD33","STAI","STAI Question 33","NUMBER","1","0","False","False"
"STAI","STAIAD34","STAI","STAI Question 34","NUMBER","1","0","False","False"
"STAI","STAIAD35","STAI","STAI Question 35","NUMBER","1","0","False","False"
"STAI","STAIAD36","STAI","STAI Question 36","NUMBER","1","0","False","False"
"STAI","STAIAD37","STAI","STAI Question 37","NUMBER","1","0","False","False"
"STAI","STAIAD38","STAI","STAI Question 38","NUMBER","1","0","False","False"
"STAI","STAIAD39","STAI","STAI Question 39","NUMBER","1","0","False","False"
"STAI","STAIAD4","STAI","STAI Question 4","NUMBER","1","0","False","False"
"STAI","STAIAD40","STAI","STAI Question 40","NUMBER","1","0","False","False"
"STAI","STAIAD5","STAI","STAI Question 5","NUMBER","1","0","False","False"
"STAI","STAIAD6","STAI","STAI Question 6","NUMBER","1","0","False","False"
"STAI","STAIAD7","STAI","STAI Question 7","NUMBER","1","0","False","False"
"STAI","STAIAD8","STAI","STAI Question 8","NUMBER","1","0","False","False"
